u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
0.012275091399709049,0.34483595141084955,0.22298269606909646,0.006702090546650276,0.2771212479859032,0.0008879985634859381,-0.007246647301105089,0.0040431340180242855,0.23173001807091756,0.3114992511034448,0.7519466739953752,0.0003239353736506566
0.01038810146291565,0.34483844120471374,0.22312715949802972,0.007074318145546768,0.27712536500122537,0.0006361046375645344,-0.0072325155972488555,0.0039231186391618066,0.23179096735258295,0.311638846771435,0.751911694757048,0.00023210983782305346
0.009847591960728343,0.3448427964148433,0.22310030042688378,0.007326372408811017,0.27704932729648796,0.0004561002226738905,-0.007219939157089811,0.00384133804630033,0.23178957870542152,0.3118627784121396,0.751968727285604,0.00016631396629237683
0.011317537353247326,0.3447849980240211,0.22311625564169674,0.006454082862324673,0.2770037850351367,0.00032690884810021917,-0.007215217337460577,0.0037810297948051466,0.23187909792345487,0.31190973155046386,0.7522430045554376,0.00011916916423417017
0.011195085676655744,0.34475509530704895,0.22313751210671,0.006181078899334411,0.2770483146797906,0.00023419565484467735,-0.007204447134029238,0.0037477748775912997,0.231801982718025,0.3119134601042109,0.7524887905558747,8.538843742867008e-05
0.04088466393412456,0.34473881146380525,0.2230670308223672,0.005412773098155228,0.2773015890590865,0.014651441043776489,-0.0071985757313755535,0.003711488307833796,0.23200924541699122,0.31190825651870796,0.7526649039208887,6.118348897859613e-05
0.08195659798940368,0.34469668406264264,0.223032500778205,0.004272548565534548,0.2774696906832503,0.034142375437972564,-0.00720429071991396,0.0036889507028264306,0.23188610376616065,0.3116981105650601,0.753076375600178,4.383988554329849e-05
0.11145073653924403,0.34466007047350383,0.2231332260913397,0.0031980676420593135,0.2775781277710237,0.04809269922123481,-0.00719689738893325,0.0036732405705409113,0.23153110310741748,0.3116067018281244,0.753431411857031,3.141265064373615e-05
0.1325278685978266,0.34472521424335945,0.22324727565279898,0.0028114757707343426,0.2773783194753936,0.05808755720312393,-0.00719732427638024,0.0036634035190650986,0.23145551524999539,0.3116415618783251,0.7529337021576044,2.2508147734346568e-05
0.15741388769047554,0.3447485324309968,0.22324240524905828,0.0013657734645442688,0.276550417917922,0.0693310607071744,-0.007185730240231883,0.0036559121987638625,0.23160652051225664,0.3119824175695563,0.7527036391005629,1.6127792594675547e-05
