u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
0.3357523314729553,28.229592218799503,26.36297010183477,2.6644449108078163,25.262911587732585,0.0131926822389746,-2.0003174066535627,1.0980043117786489,26.25108010583016,25.785691949719546,25.66467740594581,0.0003725275155854
0.6991374148712807,28.23209992544063,26.361358412999262,2.6367524663291872,25.26022906361256,27.04051516960492,-7.03234567983822,-20.559305042244088,26.246485576596083,25.79464025776682,25.67000656627245,-15.952471639586172
3.7517494749308513,28.23689494824795,26.36020358748572,5.007373825881724,25.257566876592577,116.99352470701484,-13.653717007359742,-44.29459337492366,26.238340778923806,25.781324907748218,25.67478973946605,-33.728624623286976
8.922093865520223,28.239581189104005,26.364199433649475,9.119700134185122,25.278642828218263,252.38258933731817,-18.40082863361036,-61.318506672939606,26.25799701215063,25.76805809802148,25.683040347625624,-46.47940469991708
15.605881720560168,28.241505964785105,26.367062582538043,14.496302629995585,25.324817753022533,420.2872856445192,-21.808871375702687,-73.548922590944,26.262582275427743,25.75855201346085,25.68895216670323,-55.64152273934647
23.41634631789086,28.23763832498433,26.32473962218091,20.647675084135468,25.35041593159695,611.4758181327954,-24.148498473408612,-81.95284053796787,26.32438084659779,25.75393534678277,25.69029418129332,-61.92164156026477
30.95434508963658,28.237865212450263,26.321424458822623,26.35201299038501,25.389975298761176,793.5354797835411,-25.525974924719893,-87.28435723917477,26.255378776771416,25.75829872366684,25.686432461963893,-65.85885737018378
36.521176333395566,28.2410259569048,26.33930696264707,30.25011404758371,25.41853518360707,925.2618185929106,-26.07816605251177,-90.36898413160922,26.272850824158443,25.768096208216114,25.67498345250729,-68.0649576339662
40.57045933065368,28.224552151263637,26.34922634766727,32.705280037923075,25.430807271774597,1018.580731571588,-26.132346366360142,-91.74135501301647,26.281914547623597,25.795675461217357,25.66099190099363,-68.98382713254655
43.34523337138804,28.227739016123483,26.35729856057637,34.44596711299834,25.449415655869352,1082.9514542246884,-26.196469440937165,-92.79421633885715,26.270789098974188,25.80770932701339,25.65868381993452,-69.69437544852367
45.022560887520015,28.225525245856307,26.344753957622014,35.83974274679628,25.448452734785565,1124.4386218491652,-26.615173093459468,-94.41779280251848,26.2505869830986,25.78305876811977,25.658959333509294,-70.89439357688507
46.26313792440174,28.22768672574697,26.35023530123388,36.910539547097,25.43035801222485,1155.2759181401095,-27.00120416505566,-95.7380523961568,26.26596151142622,25.76044496314091,25.649510118007203,-71.88256589812576
47.65767934970048,28.22248960568309,26.354162855555792,37.81964429558133,25.416917917086945,1187.3381828906922,-27.027381325932534,-96.2240795415092,26.30820528962582,25.75810404104791,25.63984547035813,-72.21569466869767
49.10870249488423,28.220264792673117,26.35504774528044,38.602634960978754,25.42547844262927,1219.6789086911904,-26.872054053258235,-96.0956798605416,26.3218404344955,25.785667712273916,25.65800168468468,-72.08192529523868
50.55007734244127,28.22766516193492,26.361469774237506,39.26296160409828,25.43319458617525,1250.9914684221771,-26.584797188014672,-95.53095353235318,26.264067034956103,25.812078705316072,25.67004651777065,-71.61581036237331
51.78015664289036,28.2307191288599,26.368000684983635,39.6483565335627,25.456618207170887,1276.6211177452583,-26.160174415642896,-94.62583669903236,26.277162041528836,25.82578668643609,25.67964168076788,-70.88507667275566
52.55127215178902,28.22766058994099,26.3726802870198,39.596743133210566,25.5009331283566,1290.63022317995,-25.600218709090864,-93.45223477152165,26.30538520611358,25.835828358168392,25.66625899331512,-69.94104182947626
52.88877829320213,28.22696813728158,26.37603336839974,39.43240403591707,25.540138045966117,1295.8141459782155,-25.20713092408138,-92.6301904102664,26.29298588480745,25.84289082306029,25.66342251945904,-69.27825917781726
52.82306834405468,28.23471694759336,26.378435956195368,39.336872972004784,25.565815382356156,1294.169853479454,-25.173091710797312,-92.5420542763973,26.30575881354175,25.84716528521401,25.67875403041839,-69.20532125677676
52.5509062893492,28.23352332471872,26.379192822616847,39.277395108790735,25.572724809066106,1288.9479292016467,-25.32703740247349,-92.88524580185005,26.296501622957848,25.85153468669572,25.6733402677308,-69.4760900653787
52.23036327501026,28.225172625353007,26.376841152224287,39.29549463650179,25.56101094468394,1283.2183211318031,-25.562859410179687,-93.45340499051682,26.296084995071293,25.841042854130617,25.66656714837566,-69.92252281569708
51.94698682927567,28.22968269147652,26.37901475859783,39.144638341915325,25.538816300661743,1277.0934863329962,-25.648556302797463,-93.64993655842568,26.3118082394682,25.85592162092114,25.67907792957629,-70.07855456630617
51.73341353191634,28.23291429506677,26.38057221562133,38.75687064386594,25.54545257275397,1270.548180133042,-25.41389451090449,-93.1160281287524,26.30597918018548,25.8604476784653,25.68804229602629,-69.65412325675436
51.43342669771567,28.23448029710224,26.38168818234355,38.32083551739411,25.571072958845672,1262.14935852222,-25.18015643337645,-92.59459105388494,26.308787442920657,25.867722925731638,25.69543020822767,-69.23860067386708
50.91532011719757,28.23560238659308,26.38248780744157,37.9327212606464,25.58986971577949,1250.1205360120853,-25.172642134303093,-92.557159828569,26.318500377195235,25.868811801718564,25.69879455271873,-69.20949629599446
50.48985129508782,28.23640639884653,26.38306076386103,37.65915192065086,25.60395066225045,1240.466420576343,-25.22806527471997,-92.66493215410206,26.344677581074688,25.863502911307084,25.701205210886137,-69.29556017113863
50.47855854729359,28.226488895115978,26.383471305075165,37.647027114615874,25.61281513809814,1240.1954327539331,-25.245276179956257,-92.69416008245553,26.35369699394491,25.86894743276337,25.688462578534796,-69.31948384999824
50.73323096620843,28.232124926215448,26.38376547070937,37.98847085800697,25.625128323838297,1247.1299704469873,-25.391436101025896,-93.03039630318612,26.374744114433344,25.86982190666161,25.68126140939692,-69.58552109984232
51.17553644681542,28.23241560336407,26.38397624959677,38.68267828305769,25.63351215884392,1259.763189089368,-25.736160458105655,-93.9177905138043,26.374339076958503,25.869402179298053,25.66549025367148,-70.28145586181931
51.80535839514969,28.23112479640173,26.384127279269208,39.47925357788017,25.63978485375773,1276.4954402314172,-26.02964343593052,-94.69415688583976,26.435340765230706,25.87865106554717,25.66480101935569,-70.89116555931656
52.61803488699824,28.230199892797305,26.384235496758333,40.169280360189866,25.655727798685085,1296.1179716596685,-26.137927416619576,-94.9393221208915,26.40208679984778,25.870726585393783,25.640190587375795,-71.08640000077327
53.33558541103363,28.236283058488183,26.384313037977645,40.54983835497682,25.68731745892953,1312.133789126832,-26.01853826227684,-94.6135522631734,26.35486203859685,25.87118860637668,25.62545043117692,-70.83213681165715
53.65426969034267,28.24064183717311,26.408485172701443,40.3619673708407,25.716046658143338,1316.893422906741,-25.63418702151285,-93.71225372597792,26.34977422588615,25.887398328763865,25.614888647737683,-70.11936203687054
53.67782526119258,28.24376503857673,26.401688690062148,39.77332822248707,25.737637518033942,1313.047163239327,-24.983064416497747,-92.36835143992312,26.351679089850364,25.92158312919924,25.607320799207965,-69.04374730524803
53.48850655431793,28.2310120477656,26.412253404817204,38.85014673776162,25.74530397474358,1302.4244199406503,-24.062090128639834,-90.68080351592158,26.349165371801877,25.938983015781247,25.596110221019806,-67.67746203127905
