u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
-0.1905334591865539,18.348358154296875,19.169321060180664,1.6717296838760376,18.38139915466309,0.0032273333054035,-1.538988709449768,0.8373278379440308,21.83818626403809,18.47214698791504,24.49909782409668,1.0161584615707395
-0.2761712968349457,18.37248420715332,19.18613815307617,1.7699871063232422,18.39469146728516,0.0002752762520685,-1.6690685749053955,0.913355588912964,21.841270446777344,18.481088638305664,24.576984405517575,1.0668325424194336
-0.2935375273227691,18.382381439208984,19.20745277404785,1.893168330192566,18.40096092224121,0.0020879684016108,-1.7630746364593506,0.964747965335846,21.846660614013672,18.48807144165039,24.64202690124512,1.1109248399734497
-0.3852610886096954,18.3640251159668,19.206308364868164,1.8822113275527956,18.389911651611328,-0.0016087531112134,-1.8299219608306885,1.0033848285675049,21.84357261657715,18.487401962280277,24.68192481994629,1.1028563976287842
-0.3110450208187103,18.32164001464844,19.19135093688965,1.999363899230957,18.38187789916992,-0.001438241219148,-1.8794983625411987,1.0280359983444214,21.841333389282227,18.471248626708984,24.6915340423584,1.1753336191177368
-0.3969744443893432,18.27689552307129,19.190269470214844,1.992558002471924,18.37326431274414,0.0007712926599197,-1.9126185178756716,1.0496532917022705,21.83916473388672,18.452205657958984,24.669099807739254,1.1586178541183472
-0.362396091222763,18.23788070678711,19.18499755859375,2.0350940227508545,18.3691463470459,-0.0033052109647542,-1.9379386901855469,1.062077522277832,21.841236114501957,18.455923080444336,24.6572380065918,1.203159213066101
-0.4098135530948639,18.203388214111328,19.176193237304688,2.03524112701416,18.378965377807617,0.0050020515918731,-1.9563363790512085,1.071096897125244,21.83636474609375,18.469579696655277,24.65284538269043,1.1695497035980225
-0.4374620020389557,18.17459297180176,19.17675018310547,1.9986945390701292,18.39151382446289,-0.0023598994594067,-1.9673335552215576,1.080406665802002,21.833576202392575,18.48098373413086,24.64321517944336,1.171406388282776
-0.3576582968235016,18.15287971496582,19.176307678222656,2.092082500457764,18.39826774597168,-0.0034012608230113,-1.9769937992095947,1.0854333639144895,21.837871551513672,18.487457275390625,24.623741149902344,1.2251265048980713
-0.4432483911514282,18.13971900939941,19.169857025146484,2.0248873233795166,18.4030704498291,0.0032003929372876,-1.98427414894104,1.0874863862991333,21.8292236328125,18.48738670349121,24.55575942993164,1.177235722541809
-0.3474036753177643,18.1335563659668,19.171783447265625,2.084423780441284,18.41261100769043,-0.0009259275975637,-1.9896529912948608,1.089192271232605,21.83816909790039,18.48749542236328,24.53173828125,1.233823537826538
-0.4774453043937683,18.13166046142578,19.17679786682129,2.023085117340088,18.42206573486328,0.0014148241607472,-1.9913257360458372,1.0933464765548706,21.83382225036621,18.496139526367188,24.5511417388916,1.1681543588638306
-0.4520891010761261,18.13973999023437,19.177845001220703,2.041295051574707,18.423707962036133,-0.0010858073364943,-1.9932035207748413,1.0958889722824097,21.838403701782227,18.5056095123291,24.58649253845215,1.199653148651123
-0.4265137910842895,18.15231132507324,19.176319122314453,2.0726678371429443,18.425352096557617,-0.001703361980617,-1.9970911741256716,1.095240831375122,21.85019302368164,18.50714492797852,24.543216705322266,1.2289996147155762
-0.4759584963321686,18.17390251159668,19.173295974731445,2.021268367767334,18.433629989624023,0.0025314388331025,-1.997763395309448,1.0946608781814575,21.851882934570312,18.50458335876465,24.4550838470459,1.214059352874756
1.5811994075775146,18.197776794433597,19.171669006347656,1.2571741342544556,18.439170837402344,33.276397705078125,-2.330735921859741,4.758295059204102,21.849384307861328,18.499656677246094,24.385866165161133,0.4540865421295166
9.624478340148926,18.228425979614254,19.17243003845215,-2.2582430839538574,18.438203811645508,191.1724548339844,-4.23544979095459,17.190689086914062,21.849628448486328,18.494163513183597,24.29254913330078,5.449770450592041
21.55486297607422,18.255016326904297,19.179841995239254,-10.54533863067627,18.434925079345703,446.1349792480469,-8.632888793945312,35.47687911987305,21.850811004638672,18.474855422973636,24.207427978515625,16.374841690063477
35.303489685058594,18.278949737548828,19.1867790222168,-24.49864196777344,18.432037353515625,770.6211547851562,-15.953367233276367,57.35467529296875,21.84674453735352,18.439849853515625,24.17247009277344,31.51915168762207
50.4052619934082,18.299131393432617,19.207979202270508,-42.5853271484375,18.42996597290039,1144.732421875,-23.480897903442383,78.36294555664062,21.92546844482422,18.4195556640625,24.174747467041016,47.0018196105957
66.67389678955078,18.314281463623047,19.272388458251957,-54.93842697143555,18.41149139404297,1554.5401611328125,-28.42194366455078,84.35803985595703,22.007465362548828,18.415084838867188,24.1705379486084,50.80615234375
67.11788177490234,18.312255859375,19.34696578979492,-71.28950500488281,18.38218116760254,1989.9796142578125,-58.423789978027344,92.13272857666016,22.016925811767575,18.424192428588867,24.16322326660156,60.7133903503418
60.82414627075195,18.29029655456543,19.41436767578125,-85.73019409179688,18.373720169067383,2443.67041015625,-92.67577362060548,95.79402923583984,22.207942962646484,18.420974731445312,24.169322967529297,67.96759033203125
52.636810302734375,18.25432586669922,19.47104263305664,-97.23563385009766,18.411209106445312,2877.2783203125,-123.47793579101562,96.8617706298828,22.32855987548828,18.39344596862793,24.23998069763184,74.6515884399414
47.47125244140625,18.21885871887207,19.53710174560547,-105.58255767822266,18.49681854248047,3195.65966796875,-144.77670288085938,97.7042465209961,22.247848510742188,18.38407516479492,24.29111099243164,80.8131103515625
43.728790283203125,18.19209289550781,19.613422393798828,-111.57797241210938,18.537282943725582,3423.701904296875,-160.06930541992188,98.30111694335938,22.205093383789062,18.403982162475582,24.30862045288086,85.24385070800781
41.00767517089844,18.16572570800781,19.62251663208008,-115.87923431396484,18.52154922485352,3587.073486328125,-171.07070922851562,98.7267837524414,22.18610572814941,18.429697036743164,24.329185485839844,88.4200210571289
39.07741928100586,18.139902114868164,19.589792251586918,-118.93585205078124,18.541318893432617,3704.118896484375,-178.81060791015625,99.04188537597656,22.12360382080078,18.434415817260746,24.30834579467773,90.6917495727539
37.60404586791992,18.120737075805664,19.501638412475582,-121.19664764404295,18.5654354095459,3787.974365234375,-184.5429534912109,99.2488250732422,22.092851638793945,18.42658233642578,24.24119758605957,92.34611511230467
36.57146072387695,18.107545852661133,19.51700782775879,-122.7769775390625,18.594581604003903,3848.060546875,-188.62179565429688,99.4079360961914,22.09025001525879,18.439456939697266,24.176387786865234,93.51380157470705
35.89028549194336,18.100488662719727,19.604272842407227,-123.9248046875,18.669523239135746,3891.119140625,-191.4868621826172,99.52772521972656,22.125022888183597,18.459861755371094,24.088621139526367,94.3535385131836
35.32551956176758,18.101099014282227,19.67410469055176,-124.75739288330078,18.7059268951416,3921.970703125,-193.61212158203125,99.60987854003906,22.212459564208984,18.46888732910156,23.987625122070312,94.96607208251952
34.868408203125,18.106842041015625,19.763620376586918,-125.30896759033205,18.716047286987305,3944.08203125,-195.0392608642578,99.67414855957033,22.327117919921875,18.47968292236328,23.94145774841309,95.39454650878906
34.66143035888672,18.11353874206543,19.83028030395508,-125.75960540771484,18.719669342041016,3959.920654296875,-196.01925659179688,99.7231216430664,22.390501022338867,18.50687026977539,23.91736602783203,95.68817901611328
34.40314483642578,18.12223243713379,19.84717559814453,-126.0871124267578,18.724973678588867,3971.2607421875,-196.8721618652344,99.75123596191406,22.367176055908203,18.529998779296875,23.916399002075195,95.92303466796876
34.192378997802734,18.130352020263672,19.99681854248047,-126.31739044189452,18.76606750488281,3979.393310546875,-197.5067596435547,99.76271057128906,22.302265167236328,18.535816192626957,23.928226470947266,96.07941436767578
34.073455810546875,18.15438461303711,20.192176818847656,-126.47588348388672,18.839250564575195,3985.22607421875,-197.8859100341797,99.77629852294922,22.29272079467773,18.560136795043945,23.935466766357425,96.17342376708984
34.037315368652344,18.19289779663086,20.24082946777344,-126.5789566040039,18.88310432434082,3989.404296875,-198.0819396972656,99.78974151611328,22.292797088623047,18.57448387145996,23.96278381347656,96.2195281982422
34.00239944458008,18.230064392089844,20.5429801940918,-126.64285278320312,18.91610145568848,3992.395263671875,-198.1571044921875,99.81483459472656,22.25450897216797,18.56422233581543,24.00941276550293,96.2828598022461
33.936370849609375,18.255712509155277,20.894336700439453,-126.72379302978516,18.973764419555664,3994.537841796875,-198.3617248535156,99.81382751464844,22.262596130371094,18.56755256652832,24.019363403320312,96.33760833740234
33.91641998291016,18.2662353515625,21.059288024902344,-126.76187133789062,19.02433967590332,3996.065673828125,-198.45068359375,99.81980895996094,22.283586502075195,18.58152198791504,23.99888610839844,96.34984588623048
33.8787727355957,18.258281707763672,21.43976593017578,-126.793212890625,19.083127975463867,3997.171142578125,-198.52047729492188,99.82217407226562,22.32392883300781,18.61406517028809,23.9885196685791,96.3564682006836
33.84101486206055,18.23959350585937,21.787145614624023,-126.82927703857422,19.16603279113769,3997.962646484375,-198.5851287841797,99.82544708251952,22.373003005981445,18.650304794311523,23.968149185180664,96.37801361083984
33.810638427734375,18.214542388916016,22.024599075317383,-126.8269500732422,19.249855041503903,3998.528076171875,-198.54415893554688,99.83189392089844,22.434829711914062,18.678544998168945,23.9542236328125,96.4082260131836
33.81370544433594,18.181455612182617,22.238052368164062,-126.85064697265624,19.34114646911621,3998.931396484375,-198.58392333984372,99.83090209960938,22.444169998168945,18.71225929260254,23.948654174804688,96.40412139892578
33.7501106262207,18.15180015563965,22.543123245239254,-126.87654876708984,19.438182830810547,3999.21630859375,-198.65115356445312,99.83091735839844,22.49070167541504,18.751258850097656,23.945470809936523,96.40608978271484
33.74691390991211,18.13055229187012,22.92428970336914,-126.88114166259766,19.49519920349121,3999.424072265625,-198.6416015625,99.8347625732422,22.57229232788086,18.803035736083984,23.954721450805664,96.38517761230467
33.720001220703125,18.113889694213867,23.36094856262207,-126.90532684326172,19.54341506958008,3999.576171875,-198.67361450195312,99.83326721191406,22.663225173950195,18.861207962036133,23.99193572998047,96.39611053466795
33.59163284301758,18.10113906860352,23.6420955657959,-126.90994262695312,19.608850479125977,3999.685791015625,-198.71685791015625,99.8345718383789,22.73503875732422,18.87233161926269,24.00537109375,96.4416046142578
33.59243392944336,18.093441009521484,23.7417106628418,-126.93685913085938,19.663692474365234,3999.7646484375,-198.71116638183597,99.82799530029295,22.80467987060547,18.878124237060547,24.021286010742188,96.42276763916016
33.500789642333984,18.087299346923828,23.770618438720703,-126.94542694091795,19.714637756347656,3999.813232421875,-198.7946014404297,99.8236846923828,22.8402099609375,18.8996639251709,24.04856300354004,96.42189025878906
33.40209197998047,18.08831787109375,23.926637649536133,-126.98846435546876,19.752220153808597,3999.849609375,-198.9145965576172,99.81509399414062,22.865915298461918,18.931550979614254,24.04181861877441,96.45243072509766
33.489620208740234,18.09303855895996,24.159910202026367,-126.9570541381836,19.77957344055176,3999.87890625,-198.81158447265625,99.82379913330078,22.946266174316406,18.97174644470215,24.01666831970215,96.4212875366211
33.39352035522461,18.1038818359375,24.471803665161133,-126.9383544921875,19.799713134765625,3999.911376953125,-198.8296813964844,99.82320404052734,23.022661209106445,18.993873596191406,24.001766204833984,96.4246063232422
33.41325378417969,18.120019912719727,24.68272018432617,-126.95564270019533,19.814144134521484,3999.921142578125,-198.7460479736328,99.82554626464844,23.078304290771484,19.014057159423828,23.97015953063965,96.41573333740234
33.375484466552734,18.13593101501465,24.86011505126953,-126.98177337646484,19.82448387145996,3999.92919921875,-198.7935485839844,99.82962799072266,23.119304656982425,19.040748596191406,23.91852760314941,96.41392517089844
33.391265869140625,18.157520294189453,25.179048538208008,-126.97590637207033,19.831892013549805,3999.930908203125,-198.7972717285156,99.82447814941406,23.15744400024414,19.053918838500977,23.87777137756348,96.40431213378906
33.39483642578125,18.18099975585937,25.51067352294922,-126.98025512695312,19.837202072143555,3999.934814453125,-198.78143310546875,99.82296752929688,23.19025230407715,19.05376243591309,23.84333038330078,96.39175415039062
33.37361145019531,18.19705009460449,25.758378982543945,-126.9826202392578,19.841005325317383,3999.94189453125,-198.77395629882807,99.81973266601562,23.206130981445312,19.085731506347656,23.829553604125977,96.36813354492188
33.33485412597656,18.20911407470703,25.935867309570312,-126.9496841430664,19.843730926513672,3999.948486328125,-198.7080535888672,99.82496643066406,23.256298065185547,19.14431381225586,23.84996795654297,96.37557983398438
33.32398986816406,18.21404838562012,26.10930824279785,-126.97504425048828,19.967174530029297,3999.953125,-198.75387573242188,99.8209457397461,23.2928409576416,19.16990852355957,23.876768112182617,96.38114166259766
33.2825927734375,18.20960807800293,26.30470085144043,-126.994873046875,20.21002960205078,3999.94873046875,-198.8272247314453,99.82257080078124,23.34464836120605,19.16889953613281,23.907690048217773,96.3913116455078
33.165767669677734,18.195785522460938,26.414575576782227,-127.0153579711914,20.262550354003903,3999.947509765625,-198.93576049804688,99.81433868408205,23.40831756591797,19.18766593933105,23.93954086303711,96.40272521972656
33.125701904296875,18.17197036743164,26.62485694885254,-127.03898620605467,20.14578056335449,3999.949951171875,-198.95455932617188,99.81727600097656,23.488582611083984,19.21480369567871,23.98014068603516,96.40928649902344
33.11048889160156,18.14566802978516,26.83526992797852,-127.03607940673828,20.268985748291016,3999.954345703125,-198.86045837402344,99.83021545410156,23.57792091369629,19.23374366760254,24.02629280090332,96.43385314941406
33.18637466430664,18.126575469970703,27.0555477142334,-127.03367614746094,20.63547706604004,3999.95703125,-198.81106567382807,99.83477020263672,23.66007804870605,19.26245880126953,24.05524635314941,96.4096221923828
33.10688781738281,18.113977432250977,27.442279815673828,-127.0515594482422,20.90731811523437,3999.955078125,-198.9143829345703,99.82223510742188,23.741878509521484,19.29338836669922,24.071125030517575,96.42166137695312
33.080413818359375,18.102554321289062,27.84156608581543,-127.0727767944336,21.08914375305176,3999.947021484375,-198.91156005859372,99.8235092163086,23.77335929870605,19.31900978088379,24.12136459350586,96.40611267089844
33.09346389770508,18.09445571899414,28.18082427978516,-127.06319427490234,21.30056381225586,3999.95166015625,-198.89599609375,99.83050537109376,23.77114486694336,19.36548614501953,24.153366088867188,96.39310455322266
33.064998626708984,18.088024139404297,28.50334930419922,-127.0415267944336,21.545822143554688,3999.9560546875,-198.81935119628903,99.83487701416016,23.786762237548828,19.40576934814453,24.15983772277832,96.40371704101562
33.122161865234375,18.083086013793945,28.708728790283203,-127.05615997314452,21.73134422302246,3999.955078125,-198.7675628662109,99.83729553222656,23.82686233520508,19.44582939147949,24.173301696777344,96.3859405517578
33.10667419433594,18.08221435546875,28.89818572998047,-127.06256103515624,21.93259048461914,3999.959228515625,-198.77120971679688,99.83870697021484,23.88002014160156,19.478534698486328,24.208253860473636,96.37063598632812
33.00537109375,18.083898544311523,29.12105369567871,-127.08872985839844,22.17704391479492,3999.952880859375,-198.8817138671875,99.8289031982422,23.962703704833984,19.494606018066406,24.18027114868164,96.38202667236328
32.971214294433594,18.093793869018555,29.415319442749023,-127.10363006591795,22.43328857421875,3999.947509765625,-198.9403076171875,99.82389831542967,24.0235595703125,19.52090835571289,24.11109733581543,96.39242553710938
32.86930465698242,18.11075210571289,29.67107391357422,-127.1073760986328,22.637056350708008,3999.959716796875,-199.0493927001953,99.8128890991211,24.075010299682617,19.54927062988281,24.022768020629883,96.40599060058594
32.82075119018555,18.13018798828125,29.918346405029297,-127.07760620117188,22.781797409057617,3999.95361328125,-198.9935607910156,99.80807495117188,24.107608795166016,19.582504272460938,23.939889907836918,96.40775299072266
32.78761291503906,18.137920379638672,30.218957901000977,-127.10607147216795,22.893146514892575,3999.95751953125,-199.0404510498047,99.80516815185548,24.113754272460938,19.62589454650879,23.898584365844727,96.4133529663086
32.822349548339844,18.147703170776367,30.545997619628903,-127.09661865234376,22.97976303100586,3999.953125,-199.0056610107422,99.81184387207033,24.13985824584961,19.642364501953125,23.88100242614746,96.38446044921876
32.8646125793457,18.159847259521484,30.869016647338867,-127.10328674316406,23.0528621673584,3999.947509765625,-198.97052001953125,99.81306457519533,24.20348358154297,19.649730682373047,23.86910057067871,96.38188934326172
