Id_current,Iq_current,speed_rpm,Tmagout_real,Tmagin_real,Twindoutlet_real,Twindinlet_real,Twinding_real,TPM_real
5.099342830602247,4.7099033154879,996.6241086251281,39.84622534241853,34.04859426248236,32.14860800316386,28.422419390757376,26.567085962251895,36.50121117340643
5.0351686579220205,4.638428581008129,1000.90570864059,39.808558268572554,34.635826544433314,27.032053392637597,27.58410896247226,28.830936329646217,37.873544927675276
5.255118746678765,4.50787876444891,999.294405167167,37.82590768102162,34.28902573168422,32.05473822773786,28.213097516550047,29.452133889224484,37.87181098975313
5.492822597918633,4.400561808507627,1003.3447014853016,40.06022515567486,34.79269337209225,30.201984416168965,29.847877552758874,32.8491264691995,38.77807093284894
5.203835792183941,4.600471847432959,997.0441425742194,41.66168610444299,35.20097361251488,32.09384639978122,30.870584460765304,31.095395032803637,36.35686601451733
5.266041538690625,4.552365754717882,1009.2059945133303,38.67320409590424,36.48222720321321,32.26032611413297,29.621429470073867,26.826183074341756,38.71753826362863
5.690605192272928,4.624695948784172,1009.7723676532078,42.230431977306125,35.15277555413734,34.011079723114605,28.85280977597943,30.960769692376235,34.31565870192636
5.589773428623667,4.582237216856556,1007.3071166721962,41.394086880575436,33.64118887103563,33.50881687398112,31.372845835496893,27.500394140190217,36.90467154975022
5.403484897142719,4.640410524404771,1016.3143140847228,39.56596060573,36.91792988674344,33.50191603164446,28.12020493719382,32.43795752571163,37.109301072573615
5.666494220795652,4.398181610989412,1019.3306699318069,40.48223712636879,34.5691171055624,33.72977853718315,30.568186391435994,29.76679612956296,39.303568624609824
5.5253504501874025,4.671039985938182,1008.2288623563703,43.12096383293775,35.5283203846554,31.460935315403326,28.22496808444389,30.133604582878426,38.430527192417586
5.584329889776532,4.4975112971920685,1014.0758906414009,41.83444520212102,36.14514259381863,30.95631835230834,29.531964806281827,32.16743032524993,36.279078400244366
5.784641559682562,4.773079440073655,1015.6655677071013,40.81561913549983,35.905487424605425,32.72056655013979,28.622031036529794,26.345249359545132,36.27177108880904
5.411639732338001,4.351811722021724,1016.4323427541998,40.38571612312398,36.93280833587813,32.36785122114458,28.66770716979039,27.475168010613814,38.31423472089949
5.506575016627539,4.708467028724698,1026.8985271584224,40.91983390742083,36.24674001346599,30.36177188861549,28.153624570311365,28.93583811413241,38.29629556480416
5.795523493630899,4.470127146034812,1023.3999350354221,40.068055955755995,34.664989538499036,31.827488368819875,31.2864385487947,31.813284832347694,37.32377638771555
5.760941124136545,4.334584116577798,1024.6629248191673,37.682646362416044,38.31809110558564,30.953531811624284,27.552503752399197,26.350994224220624,37.1486414618728
6.080932298019797,4.351061342377294,1017.5810436740691,43.962361589984404,35.98647593535172,29.388047852098655,27.60067666959463,24.223317197042505,39.38574737747656
5.890048774853751,4.366433707610148,1032.390628198515,41.13057167773021,35.57725907119907,33.67602249747002,32.7513725974523,29.270436540749614,37.22501896299874
5.841706015437202,4.4684497220825765,1024.6286578769189,41.51814661857956,36.93145108438328,31.234509350135077,30.719051337273545,31.721420511675035,38.63422058847406
6.468700258369258,4.473090052037702,1032.7341575095745,40.93166455164729,36.154162076286205,35.33964792715288,24.76532151881519,32.79483904026164,41.95835732084629
6.180658847208645,4.297954109214385,1035.428960004286,39.88405433201803,36.31045745801113,27.954090899326232,28.011263802526184,30.192710899415566,36.297705272580785
6.288353620434965,4.369208570092229,1042.4508897550595,40.74744702642289,38.855687796597664,30.140042951728528,25.808752940234353,28.989344757745297,35.89453791406895
6.037674093404612,4.682567190603455,1030.7068611279033,38.64470729623538,35.55089383771543,31.340837000813963,27.378556191379396,33.09333091454022,39.470821902234924
6.260217666952341,4.608239352864663,1023.7545182997477,44.49989169878908,35.53409648854643,33.59987653730878,23.482935552487852,26.64416597217352,37.49966665637135
6.436398080315068,4.4019583367336566,1041.3700974425158,39.25627657683263,36.07632987398794,32.15359223456384,28.911463334617128,29.945293011693273,38.26595979697669
6.227738539358363,4.3291373613776605,1051.0497363979148,39.54731215031209,37.21402838356354,31.961259399660925,27.091766301592493,30.552590348217343,37.21391503734163
6.5753617429300535,4.32789838122262,1049.8357089908466,40.49927205790617,34.173887855360135,29.164065452274635,29.321490326719367,31.83927762951536,37.85774363739445
6.420898747567817,4.387912821698816,1046.2804432350988,43.09693078385204,33.629186687486964,29.11189784142922,26.295598930584923,29.54799899279086,40.22242058069138
6.521971274792725,4.127997262769182,1044.3624130075023,41.19752820600049,35.294073440941034,32.08492696910763,29.383006042816188,30.164159530952805,39.52625263021073
6.497692666304015,4.227885407639521,1052.4418406174204,39.34674655601303,34.06005264917584,28.74292831243375,28.514100949442135,25.467333278717426,39.90036222319916
7.024616785450911,4.000830039338118,1045.1212237775676,43.1550263609971,35.57101743885811,30.49546708325465,32.03903415720056,29.02872524586375,36.531349444581316
